清液池电导率区间,清液池PH区间,清液池浓度区间,清液池温度区间,清液池COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[8.16, 8.45]","[5.32, 5.425]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",9.0,6.596886576287696,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[23926.25, 24066.25]","[3.44, 4.105]",7.0,5.963772180921863,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.425, 5.475]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",5.0,5.779872236006973,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.32, 5.425]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[3.44, 4.105]",3.0,6.223969292213748,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[4.105, 4.29]",0.0,0.8609584092279571,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[4.105, 4.29]",10.0,12.993034385454965,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[3.44, 4.105]",9.0,5.211967263083854,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.465, 13.66]","[5.425, 5.475]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",5.0,5.88095121346162,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.32, 5.425]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[3.44, 4.105]",9.0,5.909911976763878,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.425, 5.475]","[0.0123, 0.0128]","[22.1, 23.35]","[24066.25, 24165.0]","[3.44, 4.105]",8.0,6.147044831450903,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[23926.25, 24066.25]","[3.44, 4.105]",9.0,6.8643703195775885,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23926.25, 24066.25]","[3.44, 4.105]",8.0,6.871212682442595,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.465, 13.66]","[5.425, 5.475]","[0.0123, 0.0128]","[22.1, 23.35]","[24066.25, 24165.0]","[3.44, 4.105]",7.0,6.02858649349659,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.465, 13.66]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",19.0,12.08865576668014,54,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.055, 9.465]","[5.32, 5.425]","[0.0123, 0.0128]","[23.35, 23.95]","[24066.25, 24165.0]","[3.44, 4.105]",8.0,6.325342787678572,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[9.465, 13.66]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24066.25, 24165.0]","[3.44, 4.105]",19.0,16.282569799986216,71,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",674,0.2314540059347181,0.21769723216201814
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24165.0, 24408.75]","[4.29, 4.935]",3.0,1.0208548796899661,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[25.15, 29.9]","[24165.0, 24408.75]","[4.105, 4.29]",13.0,12.387355957657714,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24165.0, 24408.75]","[4.105, 4.29]",9.0,11.400498927197418,55,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24165.0, 24408.75]","[4.105, 4.29]",5.0,7.108157743059486,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24165.0, 24408.75]","[4.105, 4.29]",8.0,11.768078947325765,56,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[7.735, 8.16]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24165.0, 24408.75]","[4.105, 4.29]",8.0,7.189478081815585,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24165.0, 24408.75]","[4.29, 4.935]",6.0,6.134941216011302,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24165.0, 24408.75]","[4.105, 4.29]",9.0,7.412931806068133,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24165.0, 24408.75]","[4.105, 4.29]",9.0,5.766652330833366,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[24066.25, 24165.0]","[4.105, 4.29]",16.0,13.242454538497064,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[24066.25, 24165.0]","[4.105, 4.29]",18.0,12.681886679798358,57,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[24066.25, 24165.0]","[4.105, 4.29]",30.999999999999996,26.990765378672304,121,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.16, 8.45]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24066.25, 24165.0]","[4.105, 4.29]",15.0,14.360009437898817,64,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[24066.25, 24165.0]","[4.105, 4.29]",13.0,13.492860879945564,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",697,0.23385939741750358,0.21658095667786348
"[9.055, 9.465]","[5.425, 5.475]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[3.44, 4.105]",3.0,3.1098021225271766,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[25.15, 29.9]","[23092.5, 23753.75]","[3.08, 3.44]",4.0,4.979514523192918,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0121, 0.0122]","[25.15, 29.9]","[23092.5, 23753.75]","[3.08, 3.44]",13.0,14.10807658788493,67,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.425, 5.475]","[0.0123, 0.0128]","[24.45, 24.55]","[23092.5, 23753.75]","[3.44, 4.105]",5.0,6.606652781817181,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[22928.75, 23092.5]","[3.08, 3.44]",9.0,7.039900616164343,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[3.44, 4.105]",8.0,5.761020490427368,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[24.55, 25.15]","[23092.5, 23753.75]","[3.08, 3.44]",22.0,19.31431996159809,90,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",5.0,6.450671210629338,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[8.45, 9.055]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",22.0,21.801287516301276,101,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0121, 0.0122]","[22.1, 23.35]","[23092.5, 23753.75]","[3.08, 3.44]",7.0,6.693223213941663,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0121, 0.0122]","[23.95, 24.45]","[23092.5, 23753.75]","[3.08, 3.44]",4.0,6.057525584562781,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[22.1, 23.35]","[23926.25, 24066.25]","[3.44, 4.105]",6.0,6.064684535862404,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[3.44, 4.105]",8.0,13.886409084898283,64,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[22.1, 23.35]","[23926.25, 24066.25]","[3.44, 4.105]",48.0,34.32674213396816,158,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0121, 0.0122]","[24.55, 25.15]","[23092.5, 23753.75]","[3.08, 3.44]",55.00000000000001,47.02149157198191,216,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23753.75]","[3.08, 3.44]",6.0,5.673396762938206,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0121, 0.0122]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",20.0,12.47005498629466,57,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",17.0,11.402995327915662,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[8.45, 9.055]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",5.0,6.14483364658842,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0123, 0.0128]","[23.95, 24.45]","[22928.75, 23092.5]","[3.08, 3.44]",8.0,5.925575579478312,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0121, 0.0122]","[23.95, 24.45]","[23092.5, 23753.75]","[3.08, 3.44]",6.0,6.1623482278490815,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[23.35, 23.95]","[23926.25, 24066.25]","[3.44, 4.105]",39.0,44.684426959064474,203,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[22928.75, 23092.5]","[3.08, 3.44]",7.0,7.061696006721642,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.055, 9.465]","[5.475, 5.95]","[0.0123, 0.0128]","[24.45, 24.55]","[23092.5, 23753.75]","[3.08, 3.44]",7.0,7.308907623070286,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[22928.75, 23092.5]","[3.08, 3.44]",19.0,13.083769441629869,59,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23753.75]","[3.08, 3.44]",25.0,22.41707459733389,101,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",9.0,6.6909611256701815,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[22928.75, 23092.5]","[3.08, 3.44]",12.0,6.69209324638045,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23092.5, 23753.75]","[3.08, 3.44]",5.0,6.954633257494253,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[23.95, 24.45]","[23926.25, 24066.25]","[3.44, 4.105]",8.0,7.092148353328735,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.475, 5.95]","[0.0122, 0.0123]","[24.45, 24.55]","[23092.5, 23753.75]","[3.08, 3.44]",8.0,6.636062103069437,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1740,0.2413793103448276,0.218173735161256
"[9.465, 13.66]","[5.425, 5.475]","[0.0122, 0.0123]","[22.1, 23.35]","[23092.5, 23753.75]","[3.08, 3.44]",4.0,2.9976601411238804,14,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0123, 0.0128]","[24.55, 25.15]","[23092.5, 23753.75]","[3.08, 3.44]",11.0,12.516489847685085,58,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0123, 0.0128]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",1.0,1.0844117649169442,5,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0123, 0.0128]","[23.95, 24.45]","[23092.5, 23753.75]","[3.08, 3.44]",13.0,14.61895269241015,67,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0122, 0.0123]","[23.35, 23.95]","[23092.5, 23753.75]","[3.08, 3.44]",40.0,40.789977647069804,185,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0122, 0.0123]","[23.95, 24.45]","[23092.5, 23753.75]","[3.08, 3.44]",30.0,26.615680373251635,120,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
"[9.465, 13.66]","[5.32, 5.425]","[0.0122, 0.0123]","[24.45, 24.55]","[23092.5, 23753.75]","[3.08, 3.44]",18.0,13.57704334977282,60,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.22043264403974525
