成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.7485688362410561,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[26.35, 27.9]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,1.0493472990529924,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.19081398648152925,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[26.35, 27.9]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,1.925761104172603,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",1.0,0.1926444821087121,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[59.385, 63.695]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,1.3756172405337979,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.925, 5.995]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.4917913078387145,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.925, 5.995]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.19689936143263892,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.945, 8.51]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.9806805530506626,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,2.183699805363912,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",4.0,3.587054990280246,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.19959716788069357,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.3998494346839395,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,0.8004254999738087,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.6003226669173687,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.8027347087845558,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,1.202387541756231,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.40089591127815466,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",6.0,4.41070728623295,44,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,0.9036610085896185,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.3068519599376178,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.10056469936586125,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,1.5093612208405303,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.8056837894572353,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,1.2085860064553429,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,1.312677035424683,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.7070936069292958,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.5051842624471063,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.40426630287882404,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.3033143747011422,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,1.3153388267482942,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,2.3298332734451392,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,2.431708302626048,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.823791852780572,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.9124966619461566,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,2.7383378412195327,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[26.35, 27.9]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.4057209872537175,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,0.5074333422013231,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,5.2785896380747115,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.5083738525576954,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.995, 6.095]","[0.013, 0.0132]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.3054648418556873,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",5.0,2.851315352066173,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.9184575696488573,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,1.4289783845412627,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.9201607614906068,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",9.0,6.756603700862837,66,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",4.0,5.328488557217999,52,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.3076692171761167,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",10.0,6.8716776470624366,67,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.6156563189306461,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",3.0,1.9517899009214752,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",3.0,1.3369188249842858,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,0.30879398628825716,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.8242358336719967,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",2.0,1.4426681714667093,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.8249671868606092,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,0.6209197572773872,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",3.0,2.906623388602469,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.925, 5.995]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.7294341087583535,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.0466319884368054,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[6.155, 6.29]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,1.7862914890434631,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",0.0,0.1052941198706079,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",5.0,2.324255483945715,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[6.55, 7.255]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.15, 25.35]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.42387625223015063,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",6.0,3.928457232488752,37,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,2.867576092901986,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.925, 5.995]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.31868311650663805,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",2.0,1.9127869010202576,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0129, 0.013]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,0.4257481803402705,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.85, 27.95]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.6389787724278281,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,1.4948843114058703,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[28.155, 28.4]","[24485.0, 25070.0]","[4.29, 4.935]",0.0,0.7486335557027757,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[4.29, 4.935]",1.0,0.6429540461252937,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.95, 28.155]","[24485.0, 25070.0]","[5.065, 6.93]",3.0,2.1463390538611162,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[23.1, 25.15]","[27.7, 27.85]","[24485.0, 25070.0]","[5.065, 6.93]",1.0,1.0763830464453183,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}",1769,0.1243640474844545,0.10541400545108942
