成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[23.1, 24.95]","[27.95, 28.05]","[24900.0, 25875.0]","[4.805, 4.915]",0.25,0.13134816048173287,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.10526315789473684,0.1313663484945088,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.585, 10.445]","[6.015, 6.045]","[0.0127, 0.0129]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.13138181495428564,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[5.265, 6.93]",0.125,0.13139282323614776,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[26.35, 27.9]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.13157894736842105,0.13140905989844315,76,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[5.265, 6.93]",0.16666666666666666,0.13145435734928296,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.1,0.13146456244419247,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[57.35, 97.92]","[26.15, 26.35]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.14285714285714285,0.1315066355012397,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.7, 27.85]","[24750.0, 24900.0]","[4.105, 4.805]",0.0625,0.13151750390627137,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0129, 0.013]","[35.6, 45.95]","[23.1, 24.95]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.045454545454545456,0.13160812408706574,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[9.155, 9.585]","[6.045, 6.115]","[0.013, 0.0132]","[57.35, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.2222222222222222,0.13161242120279537,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.21428571428571427,0.1316323791580452,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[28.05, 28.155]","[24750.0, 24900.0]","[4.105, 4.805]",0.0,0.1316550147196348,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[28.05, 28.155]","[24750.0, 24900.0]","[4.915, 5.145]",0.2857142857142857,0.13167300140508142,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 33.105]","[24.95, 25.2514]","[27.95, 28.05]","[24750.0, 24900.0]","[4.105, 4.805]",0.25,0.13168274956446024,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.1111111111111111,0.13176729378898722,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.95, 28.05]","[24750.0, 24900.0]","[4.105, 4.805]",0.26666666666666666,0.1318208003628424,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[9.155, 9.585]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.0,0.1318357032839964,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.585, 10.445]","[5.925, 6.015]","[0.0127, 0.0129]","[13.11, 33.105]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.3333333333333333,0.13186489203753704,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.155, 9.585]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.14285714285714285,0.13187405032408725,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.13187703012506802,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[25.2514, 25.75]","[28.155, 28.4]","[23693.75, 24750.0]","[3.44, 4.105]",0.06451612903225806,0.13189724371076555,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 33.105]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.05263157894736842,0.13190476496989345,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[57.35, 97.92]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.1111111111111111,0.13193656757145134,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.585, 10.445]","[5.925, 6.015]","[0.0127, 0.0129]","[35.6, 45.95]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[5.265, 6.93]",0.0,0.13198079141579827,13,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[13.11, 33.105]","[23.1, 24.95]","[28.155, 28.4]","[24750.0, 24900.0]","[4.105, 4.805]",0.12,0.13203813307912662,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.13204281576827562,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[27.7, 27.85]","[24750.0, 24900.0]","[4.105, 4.805]",0.0,0.13204620247649196,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.25,0.13205921052187417,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[5.65, 5.925]","[0.013, 0.0132]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.13043478260869565,0.1320871309812733,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.585, 10.445]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.805, 4.915]",0.5,0.1320964595010299,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.1321665568624514,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[24.95, 25.2514]","[28.155, 28.4]","[23693.75, 24750.0]","[3.44, 4.105]",0.18181818181818182,0.13217838874721566,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0127, 0.0129]","[57.35, 97.92]","[26.35, 27.9]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.13636363636363635,0.13225683181312742,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.047619047619047616,0.1322874667352984,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[23.1, 24.95]","[27.95, 28.05]","[24750.0, 24900.0]","[4.805, 4.915]",0.16666666666666666,0.13229069653775355,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.155, 9.585]","[6.015, 6.045]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[28.155, 28.4]","[22972.5, 23693.75]","[4.915, 5.145]",0.4,0.1323346830746713,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.2222222222222222,0.13235708121695713,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[9.155, 9.585]","[5.925, 6.015]","[0.0127, 0.0129]","[57.35, 97.92]","[25.75, 26.15]","[28.05, 28.155]","[22972.5, 23693.75]","[4.915, 5.145]",0.2,0.13236627025049985,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[23.1, 24.95]","[27.85, 27.95]","[24750.0, 24900.0]","[4.805, 4.915]",0.75,0.13241735859223425,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[45.95, 57.35]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.13245062285920645,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.75, 26.15]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.1111111111111111,0.13248374327143786,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[28.05, 28.155]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.13251574642874214,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[25.2514, 25.75]","[27.95, 28.05]","[24750.0, 24900.0]","[4.105, 4.805]",0.38461538461538464,0.13254550242175434,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[13.11, 33.105]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[4.805, 4.915]",0.375,0.13263937399766745,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[9.585, 10.445]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.75, 26.15]","[27.7, 27.85]","[23693.75, 24750.0]","[4.915, 5.145]",0.3333333333333333,0.1326402384826993,9,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[23693.75, 24750.0]","[3.08, 3.44]",0.14285714285714285,0.13276122623744663,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.16666666666666666,0.13285441425424058,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[5.925, 6.015]","[0.013, 0.0132]","[45.95, 57.35]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.0,0.1329129546111128,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.19047619047619047,0.1329189754261832,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[57.35, 97.92]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.13304866286363765,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.125,0.1330831357144262,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.2514, 25.75]","[28.05, 28.155]","[23693.75, 24750.0]","[3.08, 3.44]",0.11764705882352941,0.133171662847677,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[28.155, 28.4]","[24900.0, 25875.0]","[4.105, 4.805]",0.0,0.1332043392304944,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0125, 0.0127]","[35.6, 45.95]","[25.75, 26.15]","[28.05, 28.155]","[22972.5, 23693.75]","[3.08, 3.44]",0.12903225806451613,0.13332557060862504,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.155, 9.585]","[5.65, 5.925]","[0.0129, 0.013]","[45.95, 57.35]","[24.95, 25.2514]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.1724137931034483,0.1333710102362925,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.14814814814814814,0.13347527329487233,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.1724137931034483,0.13355685043924143,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.2727272727272727,0.13368351249372212,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[28.05, 28.155]","[24750.0, 24900.0]","[4.105, 4.805]",0.16666666666666666,0.13368402460009893,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.1111111111111111,0.13373996729312904,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[45.95, 57.35]","[25.2514, 25.75]","[27.85, 27.95]","[23693.75, 24750.0]","[3.44, 4.105]",0.034482758620689655,0.13377744705094344,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",0.3157894736842105,0.133782252552891,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[24.95, 25.2514]","[27.95, 28.05]","[24750.0, 24900.0]","[4.105, 4.805]",0.0,0.13389603037111666,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[4.105, 4.805]",0.13333333333333333,0.13396064183427553,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0127, 0.0129]","[35.6, 45.95]","[23.1, 24.95]","[28.05, 28.155]","[24750.0, 24900.0]","[4.105, 4.805]",0.3333333333333333,0.13398327739586513,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0127, 0.0129]","[45.95, 57.35]","[25.2514, 25.75]","[27.7, 27.85]","[23693.75, 24750.0]","[4.105, 4.805]",0.1608187134502924,0.1341187576531562,342,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[5.65, 5.925]","[0.013, 0.0132]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.16666666666666666,0.13428325246883732,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[28.155, 28.4]","[23693.75, 24750.0]","[3.44, 4.105]",0.15384615384615385,0.1342873135475792,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0129, 0.013]","[57.35, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.5,0.1342907377464688,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 45.95]","[23.1, 24.95]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.0,0.1343688906919483,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.045, 6.115]","[0.0125, 0.0127]","[45.95, 57.35]","[23.1, 24.95]","[27.85, 27.95]","[24750.0, 24900.0]","[4.105, 4.805]",0.0,0.13439398705354366,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.115, 6.135]","[0.0129, 0.013]","[45.95, 57.35]","[25.2514, 25.75]","[28.155, 28.4]","[22972.5, 23693.75]","[3.08, 3.44]",0.16666666666666666,0.1344079351038075,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[5.65, 5.925]","[0.013, 0.0132]","[45.95, 57.35]","[23.1, 24.95]","[27.7, 27.85]","[23693.75, 24750.0]","[3.44, 4.105]",0.0,0.1345086545824869,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.015, 6.045]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[28.05, 28.155]","[23693.75, 24750.0]","[3.44, 4.105]",0.14285714285714285,0.13456769617657938,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.155, 9.585]","[5.65, 5.925]","[0.0129, 0.013]","[35.6, 45.95]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.2692307692307692,0.13460389987080817,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[25.2514, 25.75]","[28.155, 28.4]","[23693.75, 24750.0]","[4.105, 4.805]",0.1,0.1346489409928066,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[24.95, 25.2514]","[28.155, 28.4]","[24750.0, 24900.0]","[4.105, 4.805]",0.0,0.13470807062382353,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[5.265, 6.93]",0.16666666666666666,0.1347322591465892,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[27.95, 28.05]","[23693.75, 24750.0]","[3.44, 4.105]",0.06666666666666667,0.13492202167106923,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.415, 9.155]","[6.135, 6.29]","[0.0127, 0.0129]","[57.35, 97.92]","[24.95, 25.2514]","[27.85, 27.95]","[23693.75, 24750.0]","[4.105, 4.805]",0.16666666666666666,0.13496940988994252,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}"
"[7.415, 9.155]","[5.925, 6.015]","[0.0129, 0.013]","[45.95, 57.35]","[23.1, 24.95]","[27.7, 27.85]","[23693.75, 24750.0]","[3.44, 4.105]",0.2857142857142857,0.13514742378471878,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
