清液池电导率区间,清液池PH区间,清液池浓度区间,清液池温度区间,清液池COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[8.16, 9.035]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[5.265, 6.93]",3.0,1.8671466856166783,15,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.475, 5.715]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[5.265, 6.93]",1.0,3.004844406211417,24,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[22928.75, 23092.5]","[5.265, 6.93]",2.0,2.2556416356180127,18,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.415, 5.475]","[0.0122, 0.0123]","[24.55, 25.15]","[22928.75, 23092.5]","[5.265, 6.93]",3.0,3.2867915692315752,26,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.415, 5.475]","[0.0123, 0.0125]","[24.55, 25.15]","[23092.5, 23381.25]","[5.265, 6.93]",0.0,2.7974042842162623,22,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.32, 5.415]","[0.0123, 0.0125]","[24.55, 25.15]","[22928.75, 23092.5]","[5.265, 6.93]",0.0,2.8065975862964145,22,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[7.81, 8.045]","[5.475, 5.715]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23381.25]","[5.265, 6.93]",2.0,2.569394690731019,20,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.715, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23381.25, 24377.5]","[5.265, 6.93]",18.0,11.204425289952328,86,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.715, 5.95]","[0.0122, 0.0123]","[23.85, 24.45]","[23381.25, 24377.5]","[4.915, 5.145]",6.0,4.30850850365199,33,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[8.16, 9.035]","[5.475, 5.715]","[0.0123, 0.0125]","[23.85, 24.45]","[23092.5, 23381.25]","[5.265, 6.93]",5.0,3.7960505635598163,29,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}",295,0.13559322033898305,0.1284637464918153
"[9.035, 9.51]","[5.415, 5.475]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",11.000000000000002,10.665008160591372,85,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[8.16, 9.035]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",0.0,2.566597848136462,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0125, 0.0128]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",27.0,21.370187281826038,166,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",28.000000000000004,23.033051735559706,177,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0123, 0.0125]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",4.0,3.546012916659102,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.415, 5.475]","[0.0125, 0.0128]","[24.45, 24.55]","[23381.25, 24377.5]","[3.44, 4.105]",3.0,3.8127406268723467,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[8.16, 9.035]","[5.475, 5.715]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",9.0,7.126461417442062,54,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0123, 0.0125]","[25.15, 29.9]","[23381.25, 24377.5]","[3.08, 3.44]",3.0,3.073252037831088,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",4.0,7.223679960356235,54,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0122, 0.0123]","[23.85, 24.45]","[23381.25, 24377.5]","[3.44, 4.105]",4.0,3.6443365303959085,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[3.44, 4.105]",0.0,0.8112744032085557,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[3.08, 3.44]",10.0,7.031613388415093,51,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[3.08, 3.44]",5.0,4.458090295645304,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0121, 0.0122]","[23.85, 24.45]","[23381.25, 24377.5]","[3.08, 3.44]",2.0,3.633811377959705,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0123, 0.0125]","[24.55, 25.15]","[22928.75, 23092.5]","[3.08, 3.44]",6.0,4.204569006964137,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.475, 5.715]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[3.08, 3.44]",10.0,8.025086036381913,57,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[3.08, 3.44]",5.0,2.5601675852064725,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23381.25, 24377.5]","[3.08, 3.44]",4.0,3.4309664895000282,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.035, 9.51]","[5.715, 5.95]","[0.0123, 0.0125]","[24.45, 24.55]","[23381.25, 24377.5]","[3.08, 3.44]",4.0,4.337791429961099,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0121, 0.0122]","[25.15, 29.9]","[23092.5, 23381.25]","[3.08, 3.44]",7.0,8.965248494077082,61,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.715, 5.95]","[0.0123, 0.0125]","[23.85, 24.45]","[22928.75, 23092.5]","[3.08, 3.44]",7.0,3.8312247625746467,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0121, 0.0122]","[22.1, 23.85]","[23092.5, 23381.25]","[3.08, 3.44]",17.0,11.73907805773872,78,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.715, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[22928.75, 23092.5]","[3.08, 3.44]",3.0,4.214510790033236,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.715, 5.95]","[0.0122, 0.0123]","[23.85, 24.45]","[22928.75, 23092.5]","[3.08, 3.44]",25.000000000000004,12.532702352384348,83,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0121, 0.0122]","[24.55, 25.15]","[23092.5, 23381.25]","[3.08, 3.44]",36.0,25.708488899515984,170,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0121, 0.0122]","[23.85, 24.45]","[23092.5, 23381.25]","[3.08, 3.44]",4.0,3.9443189935300382,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.715, 5.95]","[0.0121, 0.0122]","[24.55, 25.15]","[23092.5, 23381.25]","[3.08, 3.44]",3.0,4.58000864124965,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23381.25]","[3.08, 3.44]",5.0,4.9106876238178865,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0122, 0.0123]","[23.85, 24.45]","[23092.5, 23381.25]","[3.08, 3.44]",4.0,7.850795140990807,51,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.715, 5.95]","[0.0122, 0.0123]","[24.55, 25.15]","[23092.5, 23381.25]","[3.08, 3.44]",11.0,9.29397225968161,60,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[9.51, 13.66]","[5.475, 5.715]","[0.0122, 0.0123]","[24.45, 24.55]","[23092.5, 23381.25]","[3.08, 3.44]",7.0,4.444627996781367,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}",1609,0.1665630826600373,0.14081439561298198
"[8.16, 9.035]","[5.475, 5.715]","[0.0121, 0.0122]","[22.1, 23.85]","[23381.25, 24377.5]","[4.915, 5.145]",3.0,2.6393672643019093,21,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}",37,0.16216216216216217,0.1289030440459906
"[8.16, 9.035]","[5.715, 5.95]","[0.0121, 0.0122]","[24.45, 24.55]","[23381.25, 24377.5]","[4.915, 5.145]",3.0,2.130045365399743,16,"{'柠檬酸添加比例': 0.91, '置换量': 0.0547, '离子液添加量': 0.0, '原液添加比例': 0.62}",37,0.16216216216216217,0.1289030440459906
"[8.16, 9.035]","[5.475, 5.715]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[4.915, 5.145]",3.0,3.8375021518795966,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}",32,0.09375,0.1280331842083214
"[8.16, 9.035]","[5.475, 5.715]","[0.0122, 0.0123]","[22.1, 23.85]","[23381.25, 24377.5]","[4.805, 4.915]",0.0,0.25955974278668814,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}",32,0.09375,0.1280331842083214
"[9.51, 13.66]","[5.32, 5.415]","[0.0123, 0.0125]","[22.1, 23.85]","[23381.25, 24377.5]","[3.08, 3.44]",1.0,0.7270374176159724,5,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.415, 5.475]","[0.0122, 0.0123]","[23.85, 24.45]","[23381.25, 24377.5]","[3.08, 3.44]",8.0,8.145396126185886,56,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.32, 5.415]","[0.0123, 0.0125]","[24.55, 25.15]","[23381.25, 24377.5]","[3.08, 3.44]",10.0,8.329574620230824,57,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.32, 5.415]","[0.0123, 0.0125]","[23.85, 24.45]","[23381.25, 24377.5]","[3.08, 3.44]",8.0,9.089885686345578,62,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.415, 5.475]","[0.0122, 0.0123]","[22.1, 23.85]","[23092.5, 23381.25]","[3.08, 3.44]",1.0,1.644150199699947,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.32, 5.415]","[0.0122, 0.0123]","[22.1, 23.85]","[23092.5, 23381.25]","[3.08, 3.44]",21.0,18.203549955020677,118,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.32, 5.415]","[0.0122, 0.0123]","[24.45, 24.55]","[23381.25, 24377.5]","[3.08, 3.44]",11.0,8.217768154186023,53,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
"[9.51, 13.66]","[5.32, 5.415]","[0.0122, 0.0123]","[23.85, 24.45]","[23092.5, 23381.25]","[3.08, 3.44]",21.0,17.25727527619259,111,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",473,0.17124735729386892,0.1514051531405444
