成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比
"[7.945, 8.51]","[5.995, 6.095]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09042944001857567,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.09090909090909091,0.09045633684070294,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.05084745762711865,0.09045657222056089,59,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.51, 8.895]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[4.29, 4.935]",0.09090909090909091,0.09047655997229923,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[4.29, 4.935]",0.05555555555555555,0.09050389061444741,18,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[10.6, 14.65]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.037037037037037035,0.09050751116876005,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.0905079152977088,2,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.895, 9.075]","[5.995, 6.095]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09053102530804505,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.2,0.09055448728695015,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[59.385, 63.695]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.0,0.09058520685060963,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.02857142857142857,0.090605799121167,70,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.925, 5.995]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.03571428571428571,0.09060818460709177,28,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[5.065, 6.93]",0.08333333333333333,0.0906267722205381,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.04, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.02702702702702703,0.09064727328563921,37,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0125, 0.0126]","[13.11, 51.75]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09066378800741928,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.15384615384615385,0.09077599912114422,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09077768879217896,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09077851449487226,1,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[59.385, 63.695]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.5,0.09078506995432453,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[4.29, 4.935]",0.1111111111111111,0.09078534126050267,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.13043478260869565,0.0907995587383314,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.35, 25.55]","[27.85, 27.95]","[23241.25, 23867.5]","[4.29, 4.935]",0.0,0.0908008168822394,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.7, 27.85]","[23867.5, 24226.25]","[5.065, 6.93]",0.07692307692307693,0.0908292672491848,13,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09082985757202017,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.21428571428571427,0.0908347035604332,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.895, 9.075]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[4.29, 4.935]",0.0,0.09083668433765058,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.895, 9.075]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.16666666666666666,0.09085296758235645,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.0908654551543512,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[10.6, 14.65]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.0908958565851286,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.925, 5.995]","[0.013, 0.0132]","[63.695, 97.92]","[25.35, 25.55]","[27.85, 27.95]","[24226.25, 24485.0]","[3.08, 4.29]",0.16666666666666666,0.09089736989590783,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.090908892434193,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.7, 27.85]","[23241.25, 23867.5]","[3.08, 4.29]",0.1,0.09092715107264301,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.1,0.09095687430292776,10,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.095, 6.155]","[0.013, 0.0132]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.14285714285714285,0.09098464356946619,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.0909972706940433,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.0,0.09102663865339808,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.0,0.09104700244725643,14,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.85, 27.95]","[23241.25, 23867.5]","[3.08, 4.29]",0.13333333333333333,0.09107292538893619,15,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.925, 5.995]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.13043478260869565,0.09108162680267787,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.0911263053302672,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.075, 10.6]","[5.925, 5.995]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.09113193288635005,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.11320754716981132,0.09116434453751276,53,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.4, 5.925]","[0.013, 0.0132]","[59.385, 63.695]","[25.15, 25.35]","[27.95, 28.155]","[24226.25, 24485.0]","[3.08, 4.29]",0.25,0.09117563707730517,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.043478260869565216,0.09122527867437485,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09122801635794453,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0129, 0.013]","[13.11, 51.75]","[26.35, 27.9]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.6,0.09124767514739054,5,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[8.895, 9.075]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[28.155, 28.4]","[23867.5, 24226.25]","[5.065, 6.93]",0.1111111111111111,0.09126320232754828,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09129723785056154,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.13636363636363635,0.09134328336214048,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[10.6, 14.65]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.09135070942862145,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[63.695, 97.92]","[25.15, 25.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0625,0.09137216145667333,16,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.095, 6.155]","[0.0125, 0.0126]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.125,0.0913859613634514,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[5.925, 5.995]","[0.013, 0.0132]","[51.75, 59.385]","[25.15, 25.35]","[28.155, 28.4]","[23867.5, 24226.25]","[3.08, 4.29]",0.1111111111111111,0.09138914803176135,36,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.11864406779661017,0.09140101551229363,59,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[4.29, 4.935]",0.25,0.09142260947734707,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[51.75, 59.385]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.16666666666666666,0.09151541971927353,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.3333333333333333,0.09156575581082516,3,"{'柠檬酸添加比例': 0.91, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.09157121551227085,22,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[6.155, 6.29]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.16666666666666666,0.09160020171175501,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.3333333333333333,0.09165220257311688,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.51, 8.895]","[5.995, 6.095]","[0.013, 0.0132]","[63.695, 97.92]","[25.35, 25.55]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.0,0.09165788397312935,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.51, 8.895]","[5.925, 5.995]","[0.013, 0.0132]","[51.75, 59.385]","[25.35, 25.55]","[27.7, 27.85]","[24226.25, 24485.0]","[3.08, 4.29]",0.0625,0.09166121617772119,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[51.75, 59.385]","[25.15, 25.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.0,0.09167525476969932,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.0916974317979349,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.2608695652173913,0.09172295778660501,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[8.895, 9.075]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.35, 25.55]","[27.95, 28.155]","[23867.5, 24226.25]","[3.08, 4.29]",0.2727272727272727,0.09173340398475367,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09174362172169345,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[8.51, 8.895]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[4.29, 4.935]",0.0,0.09174455175165844,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.62}"
"[8.51, 8.895]","[5.4, 5.925]","[0.0125, 0.0126]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[5.065, 6.93]",0.5,0.09179606167216933,2,"{'柠檬酸添加比例': 1.82, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[9.075, 10.6]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[28.155, 28.4]","[23241.25, 23867.5]","[3.08, 4.29]",0.42857142857142855,0.09189315778658223,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[10.6, 14.65]","[5.4, 5.925]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.09090909090909091,0.09194113965531699,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09195708783111911,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[9.075, 10.6]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.35, 25.55]","[27.95, 28.155]","[23241.25, 23867.5]","[3.08, 4.29]",0.0625,0.0919595609286394,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.07, '原液添加比例': 0.91}"
"[7.945, 8.51]","[6.095, 6.155]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[4.29, 4.935]",0.0,0.09197496774528871,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.11764705882352941,0.09198093568673849,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[4.29, 4.935]",0.0,0.09198175858459895,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}"
"[7.945, 8.51]","[6.095, 6.155]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09199125098999458,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.0,0.09200327775487765,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[13.11, 51.75]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[4.29, 4.935]",0.0,0.0920279485083575,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
"[8.51, 8.895]","[6.155, 6.29]","[0.0126, 0.0129]","[51.75, 59.385]","[25.55, 26.35]","[27.95, 28.155]","[23867.5, 24226.25]","[5.065, 6.93]",0.14285714285714285,0.09205221281872684,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.255, 7.945]","[5.995, 6.095]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.95, 28.155]","[24226.25, 24485.0]","[5.065, 6.93]",0.0,0.09207235483531505,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.73}"
"[7.945, 8.51]","[6.155, 6.29]","[0.013, 0.0132]","[13.11, 51.75]","[25.55, 26.35]","[27.85, 27.95]","[23867.5, 24226.25]","[5.065, 6.93]",0.16666666666666666,0.09208940143624178,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.0, '原液添加比例': 0.67}"
"[7.945, 8.51]","[6.155, 6.29]","[0.0126, 0.0129]","[63.695, 97.92]","[25.55, 26.35]","[27.85, 27.95]","[24226.25, 24485.0]","[5.065, 6.93]",0.16666666666666666,0.09211752451849348,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.05, '离子液添加量': 0.06, '原液添加比例': 0.67}"
